area,year,temp_change,co2
Austria,2010,0.664,335.87064445278
Austria,2009,1.55,341.678631780648
Austria,2008,1.592,373.434481907496
Austria,2007,2.15,367.006656851244
Austria,2006,0.923,453.462446283864
Austria,2005,0.641,493.62501427176
Austria,2004,0.842,484.006603106436
Austria,2003,1.469,549.44274524346
Austria,2002,1.54,613.300884015108
Austria,2001,1.507,629.325706574268
Austria,2000,1.772,574.528063982544
Austria,1999,0.987,676.368455025876
Austria,1998,1.348,869.88236663436
Austria,1997,0.519,1086.39697412542
Austria,1996,-0.195,1176.89967521624
Austria,1995,0.944,1100.10771326827
Austria,1994,1.965,926.173535760612
Austria,1993,0.533,744.00313185318
Austria,1992,1.256,656.27178714552
Austria,1991,0.135,614.14044243786
Austria,1990,1.27,470.6083777302
Bulgaria,2014,1.189,15.616100354844
Bulgaria,2013,1.438,19.721565841944
Bulgaria,2012,1.634,19.294034021352
Bulgaria,2011,0.368,14.1887652306
Bulgaria,2010,1.304,12.467812445988
Bulgaria,2009,1.247,9.51519974388
Bulgaria,2008,1.141,9.158036327088
Bulgaria,2007,1.834,8.81427942954
Bulgaria,2006,0.52,8.483425822404
Bulgaria,2005,0.167,8.164991166876
Bulgaria,2004,0.489,8.133666290652
Bulgaria,2003,0.156,7.687775322048
Bulgaria,2002,0.833,7.266328281552
Bulgaria,2001,1.63,6.867985143396
Bulgaria,2000,1.179,6.491479341588
Bulgaria,1999,0.692,6.135613744344
Bulgaria,1998,0.779,5.799256847172
Bulgaria,1997,-0.335,5.481339175032
Bulgaria,1996,-0.353,5.180849881944
Bulgaria,1995,0.227,4.896833536644
Bulgaria,1994,1.593,4.628387085852
Bulgaria,1993,-0.312,4.374656980788
Bulgaria,1992,0.146,4.134836465796
Bulgaria,1991,-0.154,3.908163011292
Bulgaria,1990,0.793,3.693915889668
Canada,2014,0.273,362.631619252044
Canada,2013,1.186,437.98115496006
Canada,2012,2.14,439.633086776184
Canada,2011,1.444,395.178348331044
Canada,2010,2.917,440.421343627104
Canada,2009,0.544,373.869079293732
Canada,2008,0.853,644.345044990212
Canada,2007,1.332,726.19307674164
Canada,2006,2.353,1526.73967628596
Canada,2005,1.298,1417.36185603715
Canada,2004,0.51,2339.90561570986
Canada,2003,1.256,2651.43503415668
Canada,2002,0.556,3015.81387045521
Canada,2001,1.432,2557.10564303854
Canada,2000,1.299,2902.96349562637
Canada,1999,1.708,2410.10293358714
Canada,1998,2.476,2357.48585480026
Canada,1997,0.422,1827.63430976918
Canada,1996,-0.122,1768.64860412124
Canada,1995,0.94,2275.1600333752
Canada,1994,0.472,2441.74421815087
Canada,1993,0.351,2373.5474573055
Canada,1992,0.111,2557.11664866899
Canada,1991,0.34,3685.24324099416
Canada,1990,0.086,3225.92610471538
Cyprus,2014,1.074,0.148329618
Cyprus,2013,1.211,0.1502559672
Cyprus,2012,0.94,0.1575139824
Cyprus,2011,0.71,0.152255094
Cyprus,2010,1.991,0.1507113288
Cyprus,2009,1.015,0.1611230628
Cyprus,2008,1.05,0.1525327524
Cyprus,2007,0.835,0.1384796304
Cyprus,2006,0.638,0.1226116512
Cyprus,2005,0.348,0.116017458
Cyprus,2004,0.625,0.1001253108
Cyprus,2003,0.579,0.0889859832
Cyprus,2002,0.808,0.0820897128
Cyprus,2001,1.129,0.076551114
Cyprus,2000,0.613,0.0755001024
Cyprus,1999,1.074,0.0651495636
Cyprus,1998,0.935,0.0673398684
Cyprus,1997,-0.005,0.0695318832
Cyprus,1996,0.25,0.0659599212
Cyprus,1995,0.045,0.0581498268
Cyprus,1994,1.033,0.0503102976
Cyprus,1993,-0.441,0.0385006272
Cyprus,1992,-0.953,0.0342467856
Cyprus,1991,0.353,0.03008802
Cyprus,1990,0.062,0.0257666904
Denmark,2014,2.68,132.959115148452
Denmark,2013,0.401,130.78658813112
Denmark,2012,1.147,112.183948144752
Denmark,2011,0.697,69.541786092264
Denmark,2010,-0.189,35.926658706
Denmark,2009,1.332,34.368468244908
Denmark,2008,1.865,29.46004887048
Denmark,2007,2.144,28.237206447372
Denmark,2006,1.354,33.623997744276
Denmark,2005,1.287,20.046080855508
Denmark,2004,1.037,30.938321018268
Denmark,2003,0.708,29.594653390308
Denmark,2002,1.651,23.529011076912
Denmark,2001,1.045,28.199001631932
Denmark,2000,1.721,56.148963719808
Denmark,1999,1.335,62.005405361892
Denmark,1998,0.872,56.867719693248
Denmark,1997,0.654,69.870749128416
Denmark,1996,-0.749,58.31300620962
Denmark,1995,1.308,102.578199566364
Denmark,1994,0.968,116.5778763
Denmark,1993,0.226,96.638085
Denmark,1992,1.451,85.1637
Denmark,1991,0.616,60.5796
Denmark,1990,1.835,42.408
European Union,2014,2.057,6140.88662804132
European Union,2013,0.901,6206.44411985206
European Union,2012,1.315,6311.53908309272
European Union,2011,1.143,6243.62423267202
European Union,2010,0.488,6378.66502299905
European Union,2009,1.326,6296.50111757701
European Union,2008,1.388,6700.49448468642
European Union,2007,1.683,7108.090324469
European Union,2006,1.126,7499.45127329735
European Union,2005,1.03,7929.74738345675
European Union,2004,0.92,8121.17649983525
European Union,2003,1.061,8110.39113012754
European Union,2002,1.203,8597.24695412468
European Union,2001,1.315,9734.46382186482
European Union,2000,1.399,10546.7179446828
European Union,1999,1.074,10561.3584629677
European Union,1998,0.87,12875.1109129582
European Union,1997,0.719,13620.3417020676
European Union,1996,-0.092,15098.0037711478
European Union,1995,1.116,15214.5294850047
European Union,1994,1.104,14142.8448724973
European Union,1993,0.254,12968.3820487472
European Union,1992,0.79,12282.8279079145
European Union,1991,0.36,11459.0579878801
European Union,1990,1.36,10919.6996587874
Finland,2014,2.602,34.25063652
Finland,2013,1.427,30.70041204
Finland,2012,1.548,22.15592964
Finland,2011,1.355,23.67410498868
Finland,2010,0.246,21.791502978144
Finland,2009,1.699,26.710521984108
Finland,2008,2.142,26.658888399588
Finland,2007,1.955,19.173863533092
Finland,2006,1.216,27.564248995128
Finland,2005,2.212,22.189085937624
Finland,2004,1.242,23.838093445812
Finland,2003,0.729,25.56814686
Finland,2002,1.188,25.33507386
Finland,2001,1.381,25.526260531296
Finland,2000,2.04,26.059706382048
Finland,1999,1.169,30.756944424084
Finland,1998,0.083,38.62456971456
Finland,1997,0.8,50.108159919528
Finland,1996,0.152,54.159349308492
Finland,1995,1.716,36.980164585872
Finland,1994,0.158,23.861008164012
Finland,1993,0.946,19.746911690172
Finland,1992,1.177,25.670926187016
Finland,1991,1.15,40.161744209988
Finland,1990,1.265,52.483297558872
France,2014,2.027,470.947055166456
France,2013,0.695,574.96982756724
France,2012,1.2,644.383439708676
France,2011,1.514,636.210690386028
France,2010,0.379,860.243927080128
France,2009,1.199,930.018746301348
France,2008,0.982,1114.04495628562
France,2007,1.403,1153.07477535455
France,2006,1.31,1256.28851852255
France,2005,1.025,1360.01098763857
France,2004,0.978,1616.30547387455
France,2003,1.807,1585.08877360008
France,2002,1.055,1602.89685186658
France,2001,1.394,1933.42780025375
France,2000,1.174,2379.76531515877
France,1999,1.19,2485.68185367263
France,1998,0.924,2811.97079448744
France,1997,1.211,2697.74004238198
France,1996,0.157,2691.66653746236
France,1995,1.294,2633.00800401431
France,1994,1.518,2562.893673541
France,1993,0.295,2401.59077113631
France,1992,0.621,2349.2262525231
France,1991,0.224,2297.47676454966
France,1990,1.563,2221.76578319338
Germany,2014,2.516,3396.171635868
Germany,2013,0.58,3261.20165826
Germany,2012,1.347,3154.89496194
Germany,2011,1.119,3163.074968556
Germany,2010,0.192,3047.037083808
Germany,2009,1.278,2923.979076096
Germany,2008,1.539,2971.2128199
Germany,2007,2.086,3180.593286084
Germany,2006,1.253,3241.500860892
Germany,2005,1.022,3319.866592008
Germany,2004,0.997,3243.551245512
Germany,2003,1.253,3034.157687796
Germany,2002,1.486,3087.040280256
Germany,2001,1.289,3751.778684304
Germany,2000,1.761,4072.497783324
Germany,1999,1.366,4289.75218938
Germany,1998,1.152,5888.914866984
Germany,1997,0.559,6108.844118424
Germany,1996,-0.699,6162.492516372
Germany,1995,1.306,6467.149524288
Germany,1994,1.624,6249.227868708
Germany,1993,0.311,5973.591374304
Germany,1992,1.23,5237.80713126
Germany,1991,0.287,4745.87876928
Germany,1990,1.571,4343.638131636
Greece,2014,1.116,4.921542857208
Greece,2013,1.394,5.151171428604
Greece,2012,1.299,5.048571428604
Greece,2011,0.445,5.13
Greece,2010,1.629,5.8596
Greece,2009,0.82,5.016
Greece,2008,0.934,7.182
Greece,2007,1.146,9.462
Greece,2006,0.34,7.98
Greece,2005,0.308,6.156
Greece,2004,0.414,4.2636
Greece,2003,0.47,4.0584
Greece,2002,0.523,4.0584
Greece,2001,1.395,3.876
Greece,2000,0.75,3.8076
Greece,1999,0.868,3.6936
Greece,1998,0.693,3.6024
Greece,1997,-0.129,3.5568
Greece,1996,-0.094,3.5112
Greece,1995,0.022,3.42
Greece,1994,1.12,3.289356
Greece,1993,-0.275,3.199182
Greece,1992,-0.487,3.111288
Greece,1991,-0.157,3.018948
Greece,1990,0.41,2.928888
Hungary,2014,2.236,104.096831621616
Hungary,2013,1.177,122.923588390416
Hungary,2012,1.749,120.20176816482
Hungary,2011,0.913,106.917986583972
Hungary,2010,0.828,98.720902832496
Hungary,2009,1.633,90.535811012796
Hungary,2008,1.516,108.213700294104
Hungary,2007,2.165,121.163348029308
Hungary,2006,0.724,106.935518443104
Hungary,2005,0.258,94.261579979904
Hungary,2004,0.573,95.704845321648
Hungary,2003,0.733,78.40140431178
Hungary,2002,1.443,66.708757788456
Hungary,2001,1.413,82.961445324648
Hungary,2000,1.756,84.044188508412
Hungary,1999,0.621,75.4652064642
Hungary,1998,1.104,93.641844344448
Hungary,1997,-0.123,79.634530733028
Hungary,1996,-0.319,64.127844529596
Hungary,1995,0.648,52.0407254709
Hungary,1994,1.76,39.09183316536
Hungary,1993,0.086,31.231303632744
Hungary,1992,0.924,19.222505872524
Hungary,1991,-0.033,12.25542775536
Hungary,1990,1.095,10.888824
Iceland,2014,1.618,2.215704
Iceland,2013,0.697,3.201887600076
Iceland,2012,0.707,5.3221356
Iceland,2011,0.982,3.0451338
Iceland,2010,1.172,4.6639338
Iceland,2009,0.917,3.0246138
Iceland,2008,0.757,3.0063738
Iceland,2007,1.103,2.859405
Iceland,2006,1.038,2.517405
Iceland,2005,0.458,2.517405
Iceland,2004,1.237,1.314705
Iceland,2003,1.787,1.31157
Iceland,2002,0.761,1.31157
Iceland,2001,0.556,1.31157
Iceland,2000,0.183,1.31157
Iceland,1999,0.386,1.24374
Iceland,1998,0.129,1.24374
Iceland,1997,0.319,1.24374
Iceland,1996,0.473,1.24374
Iceland,1995,-0.449,1.24374
Iceland,1994,-0.213,1.24374
Iceland,1993,0.107,1.24374
Iceland,1992,0.115,1.24374
Iceland,1991,0.659,1.24374
Iceland,1990,0.055,1.096395
Ireland,2014,1.363,46.28960962422
Ireland,2013,0.628,43.53476473566
Ireland,2012,0.706,37.388702689308
Ireland,2011,0.547,45.453553326384
Ireland,2010,-0.115,33.075765865524
Ireland,2009,0.796,39.175254860088
Ireland,2008,0.83,54.687742983168
Ireland,2007,1.34,62.938827020724
Ireland,2006,1.151,60.206194326732
Ireland,2005,1.164,96.78142037262
Ireland,2004,0.886,65.342058738444
Ireland,2003,1.014,109.954627098972
Ireland,2002,0.822,64.48226801544
Ireland,2001,0.54,64.626887557932
Ireland,2000,0.561,51.75714757644
Ireland,1999,1.066,64.18701808848
Ireland,1998,0.922,88.735625857212
Ireland,1997,0.961,126.117418947468
Ireland,1996,-0.021,97.463146411428
Ireland,1995,1.184,79.114297385376
Ireland,1994,0.268,61.950870086124
Ireland,1993,0.047,52.904062713384
Ireland,1992,0.428,43.857073447944
Ireland,1991,0.181,38.868300452352
Ireland,1990,0.803,33.879341871144
Italy,2014,1.661,353.548053282912
Italy,2013,1.015,416.510868602928
Italy,2012,1.552,442.196880434796
Italy,2011,1.256,438.06229857318
Italy,2010,0.774,390.546355640196
Italy,2009,1.248,468.872283090756
Italy,2008,1.135,492.806480412096
Italy,2007,1.557,449.622907790328
Italy,2006,0.854,567.31064308518
Italy,2005,0.568,547.09878181908
Italy,2004,0.752,581.813817589356
Italy,2003,1.522,548.026164395628
Italy,2002,0.915,738.934286965308
Italy,2001,1.519,851.016251274588
Italy,2000,1.216,560.732418133308
Italy,1999,0.89,475.899044533308
Italy,1998,0.934,666.981087541308
Italy,1997,0.916,785.110054453308
Italy,1996,0.221,741.151136437308
Italy,1995,0.403,663.782776501308
Italy,1994,1.492,486.54110213466
Italy,1993,0.499,443.359454145252
Italy,1992,0.522,431.785734929928
Italy,1991,0.012,429.995502117984
Italy,1990,1.121,407.610555937476
Japan,2014,0.532,2064.41324463394
Japan,2013,0.598,2101.81305082406
Japan,2012,0.371,2234.54328229354
Japan,2011,0.582,2247.64272531419
Japan,2010,0.909,2423.8716471637
Japan,2009,0.792,2446.63342616026
Japan,2008,0.658,4177.16872247118
Japan,2007,0.99,4733.45160982727
Japan,2006,0.378,5228.90231767596
Japan,2005,0.726,5053.00641540646
Japan,2004,1.108,5258.70232892366
Japan,2003,0.31,5406.31082169256
Japan,2002,0.618,5735.48079910655
Japan,2001,0.405,6066.01678000183
Japan,2000,0.625,7031.358930755
Japan,1999,0.943,9176.61669000422
Japan,1998,1.193,13224.1012477999
Japan,1997,0.446,14510.5404783559
Japan,1996,-0.133,17022.1877644734
Japan,1995,0.345,16447.5246945505
Japan,1994,0.964,15019.955788766
Japan,1993,0.008,15701.9705704626
Japan,1992,0.327,15635.8246762342
Japan,1991,0.718,14206.0423489773
Japan,1990,1.125,12850.069876124
Liechtenstein,2014,2.217,0.116052
Liechtenstein,2013,0.936,0.174648
Liechtenstein,2012,1.628,0.000456
Liechtenstein,2011,1.664,0.013452
Liechtenstein,2010,0.498,0.023484
Liechtenstein,2009,1.418,0.135888
Liechtenstein,2008,1.405,0.34656
Liechtenstein,2007,1.95,0.114
Liechtenstein,2006,0.974,0.056316
Liechtenstein,2005,0.679,0.255132
Liechtenstein,2004,0.916,0.262884
Liechtenstein,2003,1.679,0.248064
Liechtenstein,2002,1.398,0.243504
Liechtenstein,2001,1.447,0.1653
Liechtenstein,2000,1.466,0.087324
Liechtenstein,1999,0.982,0.00456
Malta,2014,1.571,0.5846622012
Malta,2013,1.371,2.6767902012
Malta,2012,1.478,0.4515102012
Malta,2011,1.026,4.5942702012
Malta,2010,1.344,1.6947942012
Malta,2009,1.109,1.4968902012
Malta,2008,1.273,1.7490582012
Malta,2007,1.355,1.5827899992
Malta,2006,1.028,1.5746590632
Malta,2005,0.663,1.5645655032
Malta,2004,0.684,1.5438057384
Malta,2003,1.382,2.0615591736
Malta,2002,0.924,1.4956042356
Malta,2001,1.653,1.489664448
Malta,2000,1.042,1.4691408
Malta,1999,1.253,1.4652648
Malta,1998,0.844,1.4652648
Malta,1997,1.015,1.4472528
Malta,1996,0.596,1.4472528
Malta,1995,0.415,1.4363088
Malta,1994,1.382,1.4314068
Malta,1993,0.575,1.4269608
Malta,1992,0.222,1.4269608
Malta,1991,0.097,0.0106248
Malta,1990,1.188,0.0106248
Monaco,2013,0.71,0.106911936
Monaco,2012,1.379,0.113051064
Monaco,2011,1.387,0.112387128
Monaco,2010,0.438,0.109648392
Monaco,2009,1.459,0.112213164
Monaco,2008,1.089,0.111432264
Monaco,2007,1.642,0.11338668
Monaco,2006,1.188,0.11515938
Monaco,2005,0.834,0.11013996
Monaco,2004,0.908,0.070432848
Monaco,2003,1.695,0.122288256
Monaco,2002,0.951,0.118404048
Monaco,2001,1.406,0.114217968
Monaco,2000,1.133,0.116265408
Monaco,1999,0.941,0.115289568
Monaco,1998,0.939,0.116876448
Monaco,1997,1.312,0.115663488
Monaco,1996,0.226,0.117291408
Monaco,1995,0.689,0.121484784
Monaco,1994,1.3,0.258058608
Monaco,1993,0.461,0.258058608
Monaco,1992,0.627,0.266541576
Monaco,1991,0.085,0.224392584
Monaco,1990,1.261,0.221641992
Netherlands,2014,2.558,134.587935310692
Netherlands,2013,0.421,119.866895360232
Netherlands,2012,1.141,172.50624501042
Netherlands,2011,1.062,125.166317303376
Netherlands,2010,0.091,153.781007999964
Netherlands,2009,1.215,145.58822399994
Netherlands,2008,1.421,156.447862800204
Netherlands,2007,2.061,156.500280969888
Netherlands,2006,1.498,169.777778919072
Netherlands,2005,1.245,203.722053407484
Netherlands,2004,1.157,219.443249918184
Netherlands,2003,1.201,197.478626209896
Netherlands,2002,1.527,224.978160050508
Netherlands,2001,1.27,274.909606873488
Netherlands,2000,1.594,258.789069149388
Netherlands,1999,1.574,266.221542937248
Netherlands,1998,1.07,276.442758134496
Netherlands,1997,0.614,299.037346964088
Netherlands,1996,-0.776,271.033242590136
Netherlands,1995,1.544,260.959454414064
Netherlands,1994,1.367,179.448436710072
Netherlands,1993,0.25,140.239707064632
Netherlands,1992,1.183,134.04093652206
Netherlands,1991,0.263,125.724447807372
Netherlands,1990,1.563,206.699404616436
New Zealand,2014,0.535,17.8296
New Zealand,2013,0.995,18.6732
New Zealand,2012,0.121,19.38
New Zealand,2011,0.666,16.3932
New Zealand,2010,0.595,19.152
New Zealand,2009,0.058,18.4908
New Zealand,2008,0.564,14.0448
New Zealand,2007,0.26,13.9992
New Zealand,2006,0.395,14.6832
New Zealand,2005,0.452,18.0576
New Zealand,2004,0.05,21.2268
New Zealand,2003,0.254,16.7124
New Zealand,2002,0.442,14.1816
New Zealand,2001,0.598,9.6444
New Zealand,2000,0.294,9.9864
New Zealand,1999,1.037,15.3672
New Zealand,1998,1.004,16.188
New Zealand,1997,-0.107,17.4648
New Zealand,1996,0.268,16.7352
New Zealand,1995,0.132,17.0088
New Zealand,1994,-0.064,16.5984
New Zealand,1993,-0.372,16.0968
New Zealand,1992,-0.702,15.7776
New Zealand,1991,0.0,15.0024
New Zealand,1990,0.606,14.5008
Norway,2014,2.413,54.740166078792
Norway,2013,0.797,60.624013831596
Norway,2012,1.067,57.550325902116
Norway,2011,1.421,57.921129464052
Norway,2010,-0.328,71.91294342252
Norway,2009,1.405,58.626776576352
Norway,2008,1.633,62.385545215116
Norway,2007,1.703,72.728298955116
Norway,2006,1.519,202.326220407804
Norway,2005,1.78,297.670751865432
Norway,2004,1.315,263.343654118608
Norway,2003,1.117,217.368112383108
Norway,2002,1.398,227.335984865076
Norway,2001,0.625,754.78899956898
Norway,2000,1.44,891.414097111176
Norway,1999,1.271,833.73959328906
Norway,1998,0.393,693.290687227092
Norway,1997,0.772,553.17370836042
Norway,1996,-0.052,547.676098365528
Norway,1995,0.949,579.817229059092
Norway,1994,0.073,837.570975938052
Norway,1993,0.702,703.761416237808
Norway,1992,1.124,672.583343656764
Norway,1991,0.98,1983.45795638806
Norway,1990,1.524,2098.53683226432
Poland,2014,2.354,52.78620119412
Poland,2013,0.647,47.536880921736
Poland,2012,1.38,41.921870357916
Poland,2011,0.767,39.020696150076
Poland,2010,0.403,35.36857161138
Poland,2009,1.276,37.602950653392
Poland,2008,1.756,32.87050543116
Poland,2007,2.151,31.1587515309
Poland,2006,0.84,33.202083766164
Poland,2005,0.885,26.801178314232
Poland,2004,0.783,22.3567397565
Poland,2003,0.365,20.7159953436
Poland,2002,1.697,23.285287122348
Poland,2001,1.285,22.85771661084
Poland,2000,1.885,23.06669090916
Poland,1999,1.202,23.502488727252
Poland,1998,0.947,23.938286545344
Poland,1997,0.012,22.910324363664
Poland,1996,-0.785,23.797562181756
Poland,1995,1.112,29.121818181756
Poland,1994,1.373,13.265454545496
Portugal,2014,1.399,30.645541862556
Portugal,2013,0.952,34.9985889126
Portugal,2012,0.798,33.383959943232
Portugal,2011,1.609,30.242245954272
Portugal,2010,1.119,34.694214375024
Portugal,2009,1.408,33.144093151764
Portugal,2008,0.627,30.355752524424
Portugal,2007,0.746,31.380053450868
Portugal,2006,1.533,28.439354686752
Portugal,2005,0.972,26.633080632252
